accX,accY,accZ,gyroX,gyroY,gyroZ
0.0,-0.29,4.62,-0.01,0.05,-0.01
0.0,-0.27,4.64,-0.01,0.05,-0.01
0.02,-0.29,4.62,-0.02,0.05,-0.01
-0.08,-0.29,4.73,-0.02,0.05,-0.01
0.02,-0.29,4.71,-0.03,0.05,-0.01
0.02,-0.34,4.6,-0.03,0.06,-0.01
0.0,-0.31,4.77,-0.03,0.06,-0.01
0.0,-0.44,4.65,-0.03,0.06,-0.01
0.04,-0.33,4.65,-0.03,0.06,-0.01
0.0,-0.33,4.64,-0.02,0.06,-0.01
0.0,-0.27,4.65,-0.02,0.06,-0.01
-0.04,-0.31,4.62,-0.01,0.06,-0.01
0.0,-0.31,4.6,-0.01,0.06,-0.01
0.0,-0.31,4.6,-0.01,0.06,-0.01
0.0,-0.25,4.65,-0.02,0.06,-0.01
-0.02,-0.29,4.65,-0.02,0.06,-0.0
-0.04,-0.27,4.65,-0.02,0.05,-0.0
0.0,-0.33,4.64,-0.03,0.05,-0.0
-0.13,-0.31,4.65,-0.03,0.05,-0.0
0.02,-0.38,4.62,-0.03,0.05,-0.0
0.0,-0.33,4.67,-0.03,0.05,-0.0
-0.04,-0.36,4.67,-0.02,0.05,-0.0
-0.06,-0.29,4.73,-0.02,0.05,-0.0
-0.04,-0.33,4.64,-0.02,0.05,-0.0
-0.04,-0.38,4.64,-0.01,0.04,-0.0
-0.08,-0.33,4.75,-0.01,0.04,-0.0
-0.1,-0.29,4.67,-0.0,0.04,-0.0
-0.08,-0.34,4.67,-0.0,0.04,-0.0
-0.02,-0.34,4.65,-0.0,0.04,-0.0
-0.15,-0.29,4.58,-0.0,0.04,0.0
-0.11,-0.25,4.64,-0.0,0.04,0.0
-0.11,-0.31,4.64,-0.01,0.04,0.0
-0.04,-0.29,4.65,-0.01,0.04,0.0
0.0,-0.31,4.65,-0.01,0.04,0.0
-0.08,-0.34,4.67,-0.01,0.04,0.0
-0.06,-0.25,4.64,-0.01,0.04,0.0
0.0,-0.42,4.62,-0.01,0.04,0.0
-0.02,-0.29,4.73,-0.01,0.04,-0.0
0.0,-0.29,4.64,-0.01,0.04,-0.0
0.0,-0.31,4.67,-0.01,0.04,-0.0
0.0,-0.27,4.62,-0.01,0.04,-0.0
0.02,-0.31,4.69,-0.01,0.04,-0.0
0.0,-0.31,4.62,-0.01,0.04,-0.0
-0.04,-0.31,4.73,-0.01,0.04,-0.0
0.0,-0.27,4.64,-0.0,0.04,-0.0
-0.11,-0.38,4.67,0.0,0.04,-0.0
-0.06,-0.29,4.64,0.01,0.03,-0.0
-0.02,-0.34,4.69,0.01,0.03,-0.0
-0.04,-0.33,4.6,0.02,0.03,-0.0
-0.04,-0.27,4.6,0.02,0.03,-0.0
-0.11,-0.31,4.56,0.02,0.03,-0.0
-0.06,-0.29,4.6,0.03,0.03,-0.0
-0.02,-0.31,4.62,0.03,0.03,-0.0
-0.06,-0.25,4.56,0.03,0.03,-0.0
0.0,-0.21,4.6,0.02,0.03,-0.0
0.0,-0.29,4.56,0.02,0.03,0.0
0.0,-0.25,4.6,0.02,0.03,-0.0
0.0,-0.29,4.62,0.01,0.03,-0.0
0.02,-0.34,4.67,0.01,0.03,-0.0
0.0,-0.31,4.65,0.01,0.03,-0.0
0.02,-0.33,4.69,0.0,0.03,-0.0
0.02,-0.36,4.67,0.0,0.04,-0.0
0.02,-0.34,4.69,0.0,0.04,-0.0
0.02,-0.29,4.65,0.01,0.04,-0.0
0.0,-0.34,4.69,0.01,0.04,-0.0
0.02,-0.33,4.69,0.01,0.04,-0.0
0.02,-0.31,4.67,0.01,0.03,-0.0
-0.02,-0.19,4.69,0.01,0.03,-0.0
-0.04,-0.27,4.62,0.01,0.03,-0.0
-0.04,-0.31,4.62,0.01,0.03,-0.0
-0.02,-0.25,4.64,0.01,0.03,-0.0
-0.02,-0.25,4.67,0.01,0.03,-0.0
0.0,-0.31,4.56,0.01,0.03,-0.0
-0.02,-0.21,4.65,0.01,0.03,0.0
-0.06,-0.21,4.64,0.01,0.03,0.0
0.0,-0.29,4.64,0.01,0.03,0.0
0.0,-0.29,4.65,0.01,0.03,0.0
0.0,-0.29,4.65,0.01,0.03,0.0
-0.04,-0.27,4.56,0.01,0.03,0.0
0.02,-0.34,4.6,0.01,0.04,0.0
0.02,-0.25,4.71,0.0,0.04,0.0
0.0,-0.27,4.67,-0.0,0.04,0.0
0.1,-0.33,4.79,-0.01,0.04,-0.0
0.02,-0.29,4.67,-0.01,0.05,0.0
0.02,-0.29,4.75,-0.02,0.05,-0.0
-0.02,-0.29,4.73,-0.02,0.05,-0.0
0.0,-0.4,4.73,-0.01,0.05,-0.0
0.0,-0.36,4.67,-0.01,0.05,-0.0
0.0,-0.36,4.73,0.01,0.05,-0.0
0.0,-0.29,4.65,0.02,0.05,-0.0
-0.02,-0.25,4.62,0.03,0.05,-0.0
-0.04,-0.17,4.6,0.04,0.04,-0.0
0.0,-0.23,4.58,0.04,0.04,-0.0
0.0,-0.23,4.6,0.04,0.04,-0.0
-0.1,-0.29,4.58,0.03,0.04,-0.0
-0.08,-0.21,4.62,0.03,0.03,-0.0
-0.1,-0.17,4.58,0.02,0.03,0.0
-0.02,-0.25,4.65,0.01,0.03,0.0
0.0,-0.27,4.75,0.01,0.03,0.0
-0.02,-0.27,4.69,0.01,0.03,0.0
0.0,-0.29,4.69,0.01,0.03,0.0
-0.02,-0.27,4.67,0.01,0.03,0.0
-0.02,-0.33,4.65,0.01,0.03,0.0
-0.08,-0.17,4.69,0.02,0.03,0.0
0.0,-0.25,4.71,0.02,0.03,0.0
-0.02,-0.27,4.69,0.02,0.03,0.0
0.0,-0.27,4.62,0.02,0.03,0.0
0.0,-0.23,4.67,0.02,0.03,0.0
-0.02,-0.25,4.58,0.01,0.03,0.0
-0.02,-0.25,4.62,0.01,0.04,-0.0
0.0,-0.19,4.65,0.01,0.04,-0.0
0.0,-0.23,4.64,0.01,0.04,-0.0
0.02,-0.27,4.73,0.01,0.04,-0.0
0.0,-0.29,4.65,0.01,0.04,0.0
-0.04,-0.27,4.64,0.01,0.03,0.0
0.0,-0.25,4.62,0.01,0.03,0.0
-0.04,-0.15,4.65,0.01,0.03,0.0
0.0,-0.29,4.65,0.01,0.03,0.0
-0.04,-0.33,4.65,0.01,0.03,0.0
0.0,-0.21,4.65,0.02,0.03,0.0
0.0,-0.31,4.67,0.02,0.03,0.01
-0.02,-0.25,4.64,0.02,0.03,0.01
-0.02,-0.25,4.64,0.02,0.03,0.01
-0.02,-0.23,4.71,0.02,0.03,0.01
0.02,-0.23,4.67,0.02,0.03,0.01
0.0,-0.21,4.64,0.02,0.03,0.01
0.0,-0.17,4.65,0.02,0.03,0.01
0.0,-0.17,4.65,0.02,0.03,0.0
0.0,-0.17,4.71,0.02,0.03,0.0
-0.04,-0.23,4.62,0.02,0.03,0.0
0.0,-0.17,4.65,0.02,0.03,0.0
0.02,-0.21,4.67,0.02,0.03,-0.0
0.0,-0.19,4.58,0.01,0.03,-0.0
0.0,-0.19,4.62,0.01,0.03,-0.0
0.02,-0.17,4.67,0.01,0.04,-0.0
0.06,-0.19,4.65,0.0,0.04,-0.0
0.0,-0.17,4.62,-0.0,0.04,-0.0
-0.02,-0.08,4.65,-0.0,0.04,-0.01
0.0,-0.29,4.67,-0.0,0.04,-0.0
0.0,-0.25,4.73,-0.01,0.03,-0.01
0.04,-0.21,4.71,-0.0,0.04,-0.0
0.0,-0.21,4.75,0.0,0.04,-0.0
0.0,-0.23,4.73,0.01,0.04,-0.0
-0.02,-0.23,4.71,0.01,0.04,-0.0
0.0,-0.19,4.67,0.02,0.04,-0.0
0.04,-0.23,4.65,0.02,0.04,-0.0
-0.02,-0.17,4.69,0.02,0.03,-0.0
0.0,-0.11,4.62,0.02,0.03,-0.0
0.02,-0.17,4.64,0.02,0.03,-0.0
0.0,-0.19,4.62,0.02,0.03,-0.0
0.0,-0.19,4.64,0.02,0.03,-0.0
0.0,-0.17,4.6,0.01,0.03,-0.0
0.0,-0.17,4.65,0.01,0.03,-0.0
0.0,-0.25,4.64,0.01,0.03,-0.0
0.0,-0.25,4.71,0.01,0.03,-0.0
-0.02,-0.21,4.69,0.01,0.03,-0.0
-0.02,-0.15,4.65,0.01,0.03,-0.0
-0.02,-0.19,4.73,0.01,0.03,-0.0
0.0,-0.17,4.67,0.01,0.03,-0.0
-0.04,-0.33,4.73,0.01,0.03,-0.0
-0.06,-0.13,4.64,0.01,0.03,-0.0
0.0,-0.23,4.69,0.01,0.03,-0.0
0.02,-0.17,4.67,0.01,0.03,-0.0
0.04,-0.19,4.65,0.01,0.03,-0.0
0.0,-0.21,4.64,0.01,0.03,-0.0
0.0,-0.15,4.67,0.01,0.03,-0.0
0.0,-0.19,4.67,0.01,0.03,-0.0
0.0,-0.15,4.65,0.01,0.03,-0.0
-0.06,-0.1,4.64,0.01,0.03,-0.0
-0.02,-0.21,4.73,0.01,0.03,-0.0
0.0,-0.17,4.64,0.01,0.03,-0.0
0.02,-0.21,4.69,0.01,0.03,-0.0
-0.04,-0.19,4.67,0.01,0.03,-0.0
-0.02,-0.19,4.67,0.01,0.03,-0.0
0.04,-0.17,4.65,0.01,0.03,-0.0
-0.1,-0.13,4.75,0.01,0.03,-0.0
0.02,-0.15,4.69,0.01,0.03,-0.0
0.0,-0.13,4.67,0.01,0.03,-0.0
0.02,-0.15,4.69,0.01,0.03,-0.0
0.0,-0.13,4.64,0.01,0.03,-0.0
0.0,-0.13,4.67,0.01,0.03,-0.0
-0.02,-0.1,4.62,0.01,0.03,-0.01
0.02,-0.15,4.69,0.01,0.03,-0.01
0.02,-0.1,4.77,0.0,0.03,-0.0
0.02,-0.19,4.73,0.0,0.03,-0.01
0.0,-0.15,4.73,0.0,0.04,-0.0
0.0,-0.19,4.73,0.0,0.03,-0.0
0.0,-0.19,4.65,0.01,0.03,-0.0
0.0,-0.08,4.65,0.01,0.03,-0.0
0.06,-0.25,4.77,0.01,0.03,-0.0
0.0,-0.15,4.67,0.01,0.03,-0.0
0.02,-0.17,4.6,0.01,0.03,-0.0
-0.02,-0.11,4.73,0.01,0.03,-0.0
0.02,-0.15,4.67,0.01,0.03,-0.0
-0.04,-0.11,4.6,0.01,0.03,-0.0
0.0,-0.13,4.67,0.01,0.03,-0.0
0.0,-0.15,4.64,0.01,0.03,-0.0
0.02,-0.13,4.69,0.01,0.03,-0.0
0.0,-0.1,4.6,0.0,0.03,-0.0
0.0,-0.17,4.67,0.0,0.03,-0.0
0.0,-0.13,4.67,-0.0,0.03,-0.0
0.0,-0.13,4.69,-0.0,0.03,-0.0
0.0,-0.15,4.71,-0.0,0.03,-0.0
-0.02,-0.17,4.69,-0.0,0.04,0.0
0.02,-0.15,4.69,-0.0,0.04,0.0
-0.02,-0.15,4.69,-0.0,0.03,0.0
0.0,-0.11,4.6,0.0,0.03,0.0
0.02,-0.13,4.67,0.0,0.03,0.0
0.0,-0.15,4.67,0.0,0.03,0.0
0.0,-0.13,4.67,0.0,0.03,0.0
0.02,-0.15,4.71,0.0,0.03,0.0
-0.02,-0.06,4.67,0.0,0.03,0.0
0.02,-0.08,4.65,0.0,0.03,0.0
0.02,-0.11,4.62,0.0,0.03,0.0
0.0,-0.06,4.6,-0.0,0.03,0.0
-0.02,-0.11,4.67,-0.01,0.03,0.0
0.0,-0.15,4.64,-0.02,0.03,0.0
0.02,-0.13,4.64,-0.02,0.03,0.0
0.0,-0.13,4.71,-0.03,0.03,0.0
-0.02,-0.13,4.73,-0.03,0.04,0.0
0.0,-0.23,4.73,-0.04,0.04,0.0
0.02,-0.19,4.79,-0.04,0.04,0.0
0.02,-0.23,4.69,-0.03,0.04,0.0
0.02,-0.25,4.69,-0.02,0.04,-0.0
0.0,-0.17,4.67,-0.01,0.05,-0.0
0.02,-0.27,4.6,-0.0,0.05,-0.0
0.04,-0.29,4.67,0.01,0.05,-0.0
0.0,-0.15,4.64,0.02,0.05,-0.01
-0.02,-0.17,4.65,0.03,0.05,-0.01
0.0,-0.13,4.62,0.03,0.04,-0.01
0.0,-0.1,4.56,0.03,0.04,-0.0
0.0,-0.08,4.6,0.02,0.04,-0.0
0.02,-0.13,4.67,0.02,0.04,-0.0
0.0,-0.13,4.65,0.01,0.04,-0.0
0.0,-0.13,4.65,0.01,0.04,-0.0
0.02,-0.1,4.69,0.0,0.03,-0.0
0.02,-0.1,4.64,0.0,0.03,-0.0
0.02,-0.11,4.67,0.0,0.03,-0.0
0.02,-0.13,4.71,0.0,0.03,-0.0
0.06,-0.15,4.65,0.0,0.03,-0.0
0.0,-0.1,4.73,0.0,0.03,-0.0
0.02,-0.11,4.67,0.0,0.03,-0.0
0.02,-0.17,4.65,0.0,0.03,-0.0
0.0,-0.11,4.69,0.0,0.03,-0.0
0.0,-0.13,4.62,0.0,0.03,-0.0
0.02,-0.15,4.64,0.0,0.03,-0.0
0.13,-0.1,4.79,0.0,0.03,-0.0
0.02,-0.27,4.73,-0.0,0.03,-0.0
0.02,-0.19,4.62,-0.0,0.03,-0.0
-0.04,-0.11,4.65,-0.0,0.03,-0.0
0.0,-0.11,4.69,-0.0,0.03,-0.0
0.02,-0.17,4.64,-0.0,0.03,-0.0
0.0,-0.1,4.67,-0.0,0.03,-0.0
-0.02,-0.17,4.64,-0.0,0.03,-0.0
0.04,-0.21,4.62,0.0,0.03,-0.0
0.04,-0.1,4.69,0.0,0.03,-0.0
0.04,-0.17,4.65,0.0,0.03,-0.0
0.0,-0.19,4.75,0.0,0.03,-0.0
0.02,-0.13,4.73,0.0,0.03,-0.0
0.02,-0.15,4.69,0.01,0.03,-0.0
0.02,-0.15,4.65,0.01,0.03,-0.0
0.02,-0.13,4.71,0.01,0.03,-0.0
0.0,-0.13,4.64,0.01,0.03,-0.0
0.04,-0.15,4.62,0.01,0.03,-0.0
0.06,-0.17,4.64,0.01,0.03,-0.0
0.0,-0.1,4.62,0.01,0.03,-0.0
0.0,-0.15,4.71,0.01,0.03,-0.0
0.0,-0.04,4.69,0.01,0.03,-0.0
0.02,-0.15,4.77,0.01,0.03,-0.0
-0.04,-0.1,4.65,0.0,0.03,-0.0
0.0,-0.11,4.64,0.0,0.03,-0.0
0.0,-0.11,4.65,0.0,0.03,-0.0
0.0,-0.06,4.69,-0.0,0.03,-0.0
0.0,-0.11,4.62,-0.0,0.03,-0.0
0.0,-0.1,4.69,-0.01,0.03,-0.0
0.02,-0.15,4.71,-0.01,0.03,-0.0
0.0,-0.1,4.64,-0.01,0.03,-0.0
0.02,-0.11,4.73,-0.01,0.03,0.0
0.0,-0.11,4.69,-0.0,0.03,-0.0
0.02,-0.13,4.67,-0.0,0.03,-0.0
0.04,-0.1,4.71,-0.0,0.04,-0.0
0.0,-0.1,4.65,-0.0,0.03,-0.0
0.02,-0.19,4.67,-0.0,0.03,-0.0
-0.02,-0.1,4.75,-0.0,0.03,-0.0
0.0,-0.11,4.79,-0.01,0.03,-0.0
0.02,-0.08,4.69,-0.01,0.03,-0.0
-0.02,-0.1,4.73,-0.01,0.03,-0.0
0.0,-0.15,4.67,-0.01,0.03,-0.0
0.04,-0.15,4.67,-0.01,0.03,-0.0
0.0,-0.1,4.71,-0.01,0.03,-0.0
-0.17,0.0,4.54,-0.01,0.03,-0.0
0.04,-0.06,4.62,-0.01,0.02,-0.0
0.0,-0.15,4.73,-0.01,0.03,-0.0
0.0,-0.08,4.65,-0.01,0.02,-0.0
0.02,-0.04,4.69,-0.01,0.02,-0.0
0.0,-0.06,4.64,-0.02,0.02,-0.0
0.06,-0.11,4.67,-0.02,0.02,-0.0
0.0,-0.08,4.65,-0.03,0.02,-0.0
0.02,-0.13,4.69,-0.03,0.02,-0.0
0.0,-0.11,4.69,-0.04,0.02,-0.0
0.04,-0.13,4.81,-0.04,0.02,0.0
0.02,-0.13,4.79,-0.05,0.01,0.0
0.04,-0.23,4.79,-0.05,0.01,0.0
0.0,-0.23,4.83,-0.06,0.01,0.0
0.02,-0.19,4.87,-0.05,0.0,0.0
0.0,-0.23,4.85,-0.05,0.0,0.0
0.02,-0.23,4.88,-0.04,0.0,0.0
0.08,-0.17,4.81,-0.03,0.0,0.0
0.02,-0.13,4.83,-0.02,0.0,0.0
0.04,-0.19,4.79,-0.03,0.01,0.0
0.0,-0.17,4.69,-0.03,0.01,0.01
0.0,-0.06,4.71,-0.04,0.01,0.01
0.08,-0.13,4.75,-0.05,0.01,0.01
0.04,-0.19,4.77,-0.06,0.01,0.01
0.08,-0.21,4.77,-0.06,0.0,0.01
0.06,-0.19,4.67,-0.05,0.0,0.02
0.06,-0.17,4.62,-0.03,0.0,0.02
0.08,-0.15,4.54,-0.01,0.0,0.01
0.13,-0.11,4.42,0.02,0.0,0.0
0.21,0.06,4.42,0.03,0.0,-0.0
-0.08,0.15,4.16,0.04,0.02,-0.03
0.04,-0.04,4.12,0.01,0.03,-0.01
0.13,-0.06,4.25,-0.04,0.03,0.01
0.17,-0.13,4.39,-0.09,0.02,0.02
0.15,-0.23,4.54,-0.12,0.02,0.02
0.1,-0.33,4.65,-0.14,0.03,0.02
0.11,-0.4,4.77,-0.13,0.03,0.01
0.02,-0.4,4.88,-0.11,0.04,0.01
0.04,-0.42,4.85,-0.08,0.05,0.01
0.02,-0.5,4.83,-0.04,0.05,0.0
0.04,-0.44,4.85,0.0,0.06,0.0
0.02,-0.33,4.73,0.03,0.06,-0.0
0.02,-0.27,4.6,0.05,0.06,-0.0
0.08,-0.13,4.56,0.06,0.06,-0.0
0.1,-0.11,4.5,0.05,0.06,-0.0
0.04,-0.06,4.5,0.04,0.05,-0.0
0.1,-0.08,4.48,0.02,0.05,-0.0
0.02,-0.06,4.54,-0.0,0.04,0.0
0.02,-0.08,4.6,-0.02,0.04,0.0
0.08,-0.13,4.64,-0.03,0.04,0.0
0.04,-0.21,4.77,-0.04,0.03,0.0
0.1,-0.15,4.75,-0.03,0.03,-0.0
0.02,-0.25,4.81,-0.03,0.03,-0.0
0.08,-0.17,4.77,-0.01,0.03,-0.0
0.1,-0.23,4.73,-0.0,0.03,-0.0
